project_id,name,developer,district,city,handover,price_from,price_per_m2,status,url,listing_urls
prj4760,Riva Park,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐỊA ỐC VIỆT VIETCOMREAL,Quận 4,TPHCM,2017,Từ 1 tỷ 682 triệu,29 - 32 triệu/m2,Cho thuê,https://mogi.vn/riva-park-prj4760,https://mogi.vn/ho-chi-minh/quan-4/thue-nha-dat/riva-park-prj4760
prj4762,Đức Long Golden Land,Công ty CP Tập đoàn Đức Long Gia Lai,Quận 7,TPHCM,2018,Từ 1 tỷ 750 triệu,25 - 27 triệu/m2,Đang bán,https://mogi.vn/duc-long-golden-land-prj4762,https://mogi.vn/ho-chi-minh/quan-7/mua-nha-dat/duc-long-golden-land-prj4762
prj4764,9View Apartment,CÔNG TY CỔ PHẦN ĐẦU TƯ KINH DOANH ĐỊA ỐC HƯNG THỊNH,Quận 9 (TP. Thủ Đức),TPHCM,2018,,,Đang bán,https://mogi.vn/9view-apartment-prj4764,https://mogi.vn/ho-chi-minh/quan-9/mua-nha-dat/9view-apartment-prj4764
prj4766,Samland Airport,Công ty Cổ phần Địa ốc Sacom,Quận Gò Vấp,TPHCM,2017,,,Cho thuê,https://mogi.vn/samland-airport-prj4766,https://mogi.vn/ho-chi-minh/quan-go-vap/thue-nha-dat/samland-airport-prj4766
prj4769,Garden Gate,Novaland Group,Quận Phú Nhuận,TPHCM,2017,Từ 2 tỷ 368 triệu,32 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/garden-gate-prj4769,https://mogi.vn/ho-chi-minh/quan-phu-nhuan/mua-nha-dat/garden-gate-prj4769; https://mogi.vn/ho-chi-minh/quan-phu-nhuan/thue-nha-dat/garden-gate-prj4769
prj4770,Valora Fuji,Công ty CP Đầu tư Nam Long,Quận 9 (TP. Thủ Đức),TPHCM,2018,,,Cho thuê,https://mogi.vn/valora-fuji-prj4770,https://mogi.vn/ho-chi-minh/quan-9/thue-nha-dat/valora-fuji-prj4770
prj4773,Chánh Hưng Apartment,Công ty Cổ phần Địa ốc 8,Quận 8,TPHCM,,Từ 1 tỷ 705 triệu,31 - 38 triệu/m2,,https://mogi.vn/chanh-hung-apartment-prj4773,
prj4774,Vinhomes Central Park,Tập Đoàn Vingroup - Công ty CP,Quận Bình Thạnh,TPHCM,2018,Từ 1 tỷ 380 triệu,34 - 45 triệu/m2,Đang bán,https://mogi.vn/vinhomes-central-park-prj4774,https://mogi.vn/ho-chi-minh/quan-binh-thanh/mua-nha-dat/vinhomes-central-park-prj4774
prj4775,Masteri Millennium,CÔNG TY CỔ PHẦN ĐẦU TƯ THẢO ĐIỀN,Quận 4,TPHCM,2018,Từ 3 tỷ 657 triệu,69 - 71 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/masteri-millennium-prj4775,https://mogi.vn/ho-chi-minh/quan-4/mua-nha-dat/masteri-millennium-prj4775; https://mogi.vn/ho-chi-minh/quan-4/thue-nha-dat/masteri-millennium-prj4775
prj4776,River Gate,Novaland Group,Quận 4,TPHCM,2016,,,Đang bán,https://mogi.vn/river-gate-prj4776,https://mogi.vn/ho-chi-minh/quan-4/mua-nha-dat/river-gate-prj4776
prj4779,Scenic Valley 2,Công Ty TNHH Liên Doanh Phú Mỹ Hưng,Quận 7,TPHCM,2018,Từ 2 tỷ 325 triệu,31 - 37 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/scenic-valley-2-prj4779,https://mogi.vn/ho-chi-minh/quan-7/mua-nha-dat/scenic-valley-2-prj4779; https://mogi.vn/ho-chi-minh/quan-7/thue-nha-dat/scenic-valley-2-prj4779
prj4785,Carillon 3,CÔNG TY CỔ PHẦN MAY TIẾN PHÁT,Quận Tân Bình,TPHCM,2017,Từ 1 tỷ 260 triệu,28 - 33 triệu/m2,Cho thuê,https://mogi.vn/carillon-3-prj4785,https://mogi.vn/ho-chi-minh/quan-tan-binh/thue-nha-dat/carillon-3-prj4785
prj4786,Biệt thự Galleria,Công ty Cổ phần Kiến Á,Huyện Nhà Bè,TPHCM,2016,,,Đang bán,https://mogi.vn/biet-thu-galleria-prj4786,https://mogi.vn/ho-chi-minh/huyen-nha-be/mua-nha-dat/biet-thu-galleria-prj4786
prj4791,Khu căn hộ IDICO Tân Phú,Tổng Công ty Đầu tư phát triển đô thị và KCN Việt Nam - TNHH MTV (IDICO),Quận Tân Phú,TPHCM,2016,,,Đang bán; Cho thuê,https://mogi.vn/khu-can-ho-idico-tan-phu-prj4791,https://mogi.vn/ho-chi-minh/quan-tan-phu/mua-nha-dat/khu-can-ho-idico-tan-phu-prj4791; https://mogi.vn/ho-chi-minh/quan-tan-phu/thue-nha-dat/khu-can-ho-idico-tan-phu-prj4791
prj4794,Camellia Garden,Công ty CP Đầu tư Nam Long,Huyện Bình Chánh,TPHCM,2016,,,Cho thuê,https://mogi.vn/camellia-garden-prj4794,https://mogi.vn/ho-chi-minh/huyen-binh-chanh/thue-nha-dat/camellia-garden-prj4794
prj4795,Hà Đô Centrosa Garden,Tập đoàn Hà Đô,Quận 10,TPHCM,2020,Từ 3 tỷ 55 triệu,65 - 68 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/ha-do-centrosa-garden-prj4795,https://mogi.vn/ho-chi-minh/quan-10/mua-nha-dat/ha-do-centrosa-garden-prj4795; https://mogi.vn/ho-chi-minh/quan-10/thue-nha-dat/ha-do-centrosa-garden-prj4795
prj4796,Citi Soho,Công ty Cổ phần Kiến Á,Quận 2 (TP. Thủ Đức),TPHCM,2017,,,Đang bán,https://mogi.vn/citi-soho-prj4796,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/citi-soho-prj4796
prj4797,KDC Khang Thịnh Town,Công ty CP Xây dựng Bất động sản Khang Thịnh,Quận 12,TPHCM,2016,,,Đang bán,https://mogi.vn/kdc-khang-thinh-town-prj4797,https://mogi.vn/ho-chi-minh/quan-12/mua-nha-dat/kdc-khang-thinh-town-prj4797
prj4798,Citizen Trung Sơn,CÔNG TY CỔ PHẦN ĐẦU TƯ KINH DOANH ĐỊA ỐC HƯNG THỊNH,Huyện Bình Chánh,TPHCM,2018,Từ 2 tỷ 460 triệu,30 - 35 triệu/m2,Cho thuê,https://mogi.vn/citizen-ts-prj4798,https://mogi.vn/ho-chi-minh/huyen-binh-chanh/thue-nha-dat/citizen-ts-prj4798
prj4799,Jamona Golden Silk,Công ty CP Địa ốc Sài Gòn Thương Tín,Quận 7,TPHCM,2017,Từ 5 tỷ 130 triệu,57 - 62 triệu/m2,Cho thuê,https://mogi.vn/jamona-golden-silk-prj4799,https://mogi.vn/ho-chi-minh/quan-7/thue-nha-dat/jamona-golden-silk-prj4799
prj4800,Dự án De Capella Quận 2,Công ty Cổ Phần Quốc Cường Gia Lai,Quận 2 (TP. Thủ Đức),TPHCM,2018,Từ 2 tỷ 520 triệu,45 - 47 triệu/m2,Đang bán,https://mogi.vn/de-capella-prj4800,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/de-capella-prj4800
prj4803,Thái Dương Luxury,Công Ty CP Đầu Tư TMDV Địa Ốc Thái Dương,Quận 9 (TP. Thủ Đức),TPHCM,,Từ 2 tỷ 331 triệu,46 - 52 triệu/m2,,https://mogi.vn/thai-duong-luxury-prj4803,
prj4808,Sarimi Sala,Công ty Cổ phần Đầu tư Địa ốc Đại Quang Minh,Quận 2 (TP. Thủ Đức),TPHCM,2016,Từ 4 tỷ 402 triệu,62 triệu/m2,Cho thuê,https://mogi.vn/samiri-sala-prj4808,https://mogi.vn/ho-chi-minh/quan-2/thue-nha-dat/samiri-sala-prj4808
prj4810,Madison,Novaland Group,Quận 1,TPHCM,2018,Từ 4 tỷ 579 triệu,147 triệu/m2,Cho thuê,https://mogi.vn/madison-prj4810,https://mogi.vn/ho-chi-minh/quan-1/thue-nha-dat/madison-prj4810
prj4811,Harbor City,Novaland Group,Quận 8,TPHCM,,,,,https://mogi.vn/harbor-city-prj4811,
prj4812,Diamond Lotus Phúc Khang,Công ty CP Đầu tư và Xây dựng Phúc Khang,Quận 8,TPHCM,2017,Từ 2 tỷ 501 triệu,51 - 64 triệu/m2,Cho thuê,https://mogi.vn/diamond-lotus-phuc-khang-prj4812,https://mogi.vn/ho-chi-minh/quan-8/thue-nha-dat/diamond-lotus-phuc-khang-prj4812
prj4813,Ascott Waterfront Saigon,Công ty TNHH Tập đoàn MIK Group Việt Nam,Quận 1,TPHCM,2016,,,,https://mogi.vn/ascott-waterfront-saigon-prj4813,
prj4818,Newberry Residence,Novaland Group,Quận Tân Bình,TPHCM,,,,,https://mogi.vn/newberry-residence-prj4818,
prj4821,DƯƠNG HỒNG GARDEN HOUSE,CÔNG TY CỔ PHẦN XÂY DỰNG & KD NHÀ ĐẠI PHÚC,Huyện Bình Chánh,TPHCM,,Từ 7 tỷ 125 triệu,75 - 102 triệu/m2,,https://mogi.vn/khu-dan-cu-cao-cap-duong-hong-garden-house-prj4821,
prj4823,La Bonita,Công ty TNHH Bất động sản Nam Thị,Quận Bình Thạnh,TPHCM,,Từ 2 tỷ 108 triệu,31 - 38 triệu/m2,,https://mogi.vn/la-bonita-prj4823,
prj4824,The Nassim Thảo Điền,Công ty cổ phần bất động sản SơnKim Land,Quận 2 (TP. Thủ Đức),TPHCM,2018,,,Cho thuê,https://mogi.vn/the-nassim-thao-dien-prj4824,https://mogi.vn/ho-chi-minh/quan-2/thue-nha-dat/the-nassim-thao-dien-prj4824
prj4832,Nhà phố thương mại Phú Xuân 4,Công Ty Cổ Phần Dịch Vụ Địa Ốc Hoàng Khang,Huyện Nhà Bè,TPHCM,2014,,,,https://mogi.vn/nha-pho-thuong-mai-phu-xuan-4-prj4832,
prj4833,Nhà phố thương mại Phú Xuân 2,Công Ty Cổ Phần Dịch Vụ Địa Ốc Hoàng Khang,Huyện Nhà Bè,TPHCM,2015,,,,https://mogi.vn/nha-pho-thuong-mai-phu-xuan-2-prj4833,
prj4834,Nhà phố thương mại Phú Xuân 3,Công Ty Cổ Phần Dịch Vụ Địa Ốc Hoàng Khang,Huyện Nhà Bè,TPHCM,,,,,https://mogi.vn/nha-pho-thuong-mai-phu-xuan-3-prj4834,
prj4835,Căn hộ Charmington,Công ty CP Địa ốc Sài Gòn Thương Tín,Quận 5,TPHCM,,,,Đang bán,https://mogi.vn/can-ho-charmington-prj4835,https://mogi.vn/ho-chi-minh/quan-5/mua-nha-dat/can-ho-charmington-prj4835
prj4839,Nhà phố thương mại Phú Xuân 5,Công Ty Cổ Phần Dịch Vụ Địa Ốc Hoàng Khang,Huyện Nhà Bè,TPHCM,2016,,,,https://mogi.vn/nha-pho-thuong-mai-phu-xuan-5-prj4839,
prj4842,Mega Sapphire,Công ty Cổ Phần Đầu Tư và Kinh Doanh nhà Khang Điền,Quận 9 (TP. Thủ Đức),TPHCM,,Từ 1 tỷ 50 triệu,14 - 20 triệu/m2,Cho thuê,https://mogi.vn/mega-sapphire-prj4842,https://mogi.vn/ho-chi-minh/quan-9/thue-nha-dat/mega-sapphire-prj4842
prj4843,Khu Biệt thự Mỹ Kim 3,Công Ty TNHH Liên Doanh Phú Mỹ Hưng,Quận 7,TPHCM,,Từ 5 tỷ 400 triệu,50 - 354 triệu/m2,Đang bán,https://mogi.vn/khu-biet-thu-my-kim-3-prj4843,https://mogi.vn/ho-chi-minh/quan-7/mua-nha-dat/khu-biet-thu-my-kim-3-prj4843
prj4844,Conic Đông Nam Á,Công ty TNHH Đầu tư và Phát triển Lĩnh Phong Conic,Huyện Bình Chánh,TPHCM,,,,,https://mogi.vn/conic-dong-nam-a-prj4844,
prj4851,Sunview 1 & 2,Tập đoàn Đất Xanh,Quận Thủ Đức (TP. Thủ Đức),TPHCM,,Từ 1 tỷ 775 triệu,25 - 31 triệu/m2,Cho thuê,https://mogi.vn/sunview-1-2-prj4851,https://mogi.vn/ho-chi-minh/quan-thu-duc/thue-nha-dat/sunview-1-2-prj4851
prj4855,Senturia Vườn Lài,Công Ty CP Bất Động Sản Tiến Phước,Quận 12,TPHCM,2017,Từ 2 tỷ 399 triệu,25 - 40 triệu/m2,Đang bán,https://mogi.vn/senturia-vuon-lai-prj4855,https://mogi.vn/ho-chi-minh/quan-12/mua-nha-dat/senturia-vuon-lai-prj4855
prj4856,DREAM HOME PALACE,Công ty Cổ phần Đầu tư Căn Nhà Mơ ƯỚC,Quận 8,TPHCM,2017,Từ 790 triệu 500 nghìn,15 - 17 triệu/m2,Đang bán,https://mogi.vn/dream-home-palace-prj4856,https://mogi.vn/ho-chi-minh/quan-8/mua-nha-dat/dream-home-palace-prj4856
prj4859,Khu Biệt Thự Hưng Thái,,Quận 7,TPHCM,,,,Cho thuê,https://mogi.vn/khu-biet-thu-hung-thai-prj4859,https://mogi.vn/ho-chi-minh/quan-7/thue-nha-dat/khu-biet-thu-hung-thai-prj4859
prj4860,Mỹ Khánh 4,Công Ty TNHH Liên Doanh Phú Mỹ Hưng,Quận 7,TPHCM,,Từ 3 tỷ 6 triệu,40 - 60 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/my-khanh-4-prj4860,https://mogi.vn/ho-chi-minh/quan-7/mua-nha-dat/my-khanh-4-prj4860; https://mogi.vn/ho-chi-minh/quan-7/thue-nha-dat/my-khanh-4-prj4860
prj4869,Căn hộ Florita,CÔNG TY CỔ PHẦN ĐẦU TƯ KINH DOANH ĐỊA ỐC HƯNG THỊNH,Quận 7,TPHCM,,Từ 2 tỷ 485 triệu,43 - 51 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/can-ho-florita-prj4869,https://mogi.vn/ho-chi-minh/quan-7/mua-nha-dat/can-ho-florita-prj4869; https://mogi.vn/ho-chi-minh/quan-7/thue-nha-dat/can-ho-florita-prj4869
prj4870,LA ASTORIA,CÔNG TY CỔ PHẦN ĐẦU TƯ XÂY DỰNG AN GIA HƯNG,Quận 2 (TP. Thủ Đức),TPHCM,2016,Từ 1 tỷ 201 triệu,26 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/du-an-la-astoria-prj4870,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/du-an-la-astoria-prj4870; https://mogi.vn/ho-chi-minh/quan-2/thue-nha-dat/du-an-la-astoria-prj4870
prj4871,LIM Tower,Công ty TNHH DV Mai Thành - NH Techcombank,Quận 1,TPHCM,2013,Từ 3 tỷ 600 triệu,24 - 27 triệu/m2,,https://mogi.vn/lim-tower-prj4871,
prj4873,The Sun City Ba Tơ,CÔNG TY TNHH ĐẦU TƯ XÂY DỰNG DỊCH VỤ KINH DOANH ĐỊA ỐC NAM VIỆT,Quận 8,TPHCM,,,,Đang bán,https://mogi.vn/the-sun-city-ba-to-prj4873,https://mogi.vn/ho-chi-minh/quan-8/mua-nha-dat/the-sun-city-ba-to-prj4873
prj4874,Golden King,Công Ty Cổ Phần Phát Triển Đô Thị Đông Dương,Quận 7,TPHCM,2019,Từ 1 tỷ 860 triệu,60 - 62 triệu/m2,Cho thuê,https://mogi.vn/cao-oc-golden-king-prj4874,https://mogi.vn/ho-chi-minh/quan-7/thue-nha-dat/cao-oc-golden-king-prj4874
prj4875,Sophia Garden,Công ty TNHH Tư vấn Đầu tư Bất động sản Yến Phương,Huyện Hóc Môn,TPHCM,2018,Từ,10 triệu/m2,Đang bán,https://mogi.vn/sophia-garden-prj4875,https://mogi.vn/ho-chi-minh/huyen-hoc-mon/mua-nha-dat/sophia-garden-prj4875
prj4877,Opal Garden,Tập đoàn Đất Xanh,Quận Thủ Đức (TP. Thủ Đức),TPHCM,2018,Từ 2 tỷ 301 triệu,39 - 43 triệu/m2,Đang bán,https://mogi.vn/opal-garden-prj4877,https://mogi.vn/ho-chi-minh/quan-thu-duc/mua-nha-dat/opal-garden-prj4877
prj4882,Imperia An Phú,Công ty Cổ phần Kiến Á,Quận 2 (TP. Thủ Đức),TPHCM,2012,Từ 3 tỷ 800 triệu,40 - 42 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/imperia-an-phu-prj4882,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/imperia-an-phu-prj4882; https://mogi.vn/ho-chi-minh/quan-2/thue-nha-dat/imperia-an-phu-prj4882
prj4884,Newton Residence,Novaland Group,Quận Phú Nhuận,TPHCM,2018,Từ 2 tỷ 13 triệu,61 - 90 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/newton-residence-prj4884,https://mogi.vn/ho-chi-minh/quan-phu-nhuan/mua-nha-dat/newton-residence-prj4884; https://mogi.vn/ho-chi-minh/quan-phu-nhuan/thue-nha-dat/newton-residence-prj4884
prj4885,Oriental Plaza Âu Cơ,CÔNG TY TNHH BẤT ĐỘNG SẢN ĐÔNG PHƯƠNG PHÁT,Quận Tân Phú,TPHCM,2017,Từ 2 tỷ 72 triệu,28 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/oriental-plaza-au-co-prj4885,https://mogi.vn/ho-chi-minh/quan-tan-phu/mua-nha-dat/oriental-plaza-au-co-prj4885; https://mogi.vn/ho-chi-minh/quan-tan-phu/thue-nha-dat/oriental-plaza-au-co-prj4885
prj4886,Cao Ốc Screc II Tower,CÔNG TY CP ĐẦU TƯ-XÂY DỰNG VÀ KINH DOANH NHÀ SÀI GÒN,Quận 2 (TP. Thủ Đức),TPHCM,,Từ 3 tỷ 233 triệu,36 - 40 triệu/m2,Đang bán,https://mogi.vn/cao-oc-screc-ii-tower-prj4886,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/cao-oc-screc-ii-tower-prj4886
prj4888,Cao Ốc Phan Huy Ích,Công ty Cổ phần Bất động sản Eximland,Quận Tân Bình,TPHCM,2015,Từ 1 tỷ 407 triệu,21 triệu/m2,Đang bán,https://mogi.vn/cao-oc-phan-huy-ich-prj4888,https://mogi.vn/ho-chi-minh/quan-tan-binh/mua-nha-dat/cao-oc-phan-huy-ich-prj4888
prj4890,Botanica,Novaland Group,Quận Tân Bình,TPHCM,2017,Từ 1 tỷ 643 triệu,31 - 35 triệu/m2,Cho thuê,https://mogi.vn/botanica-prj4890,https://mogi.vn/ho-chi-minh/quan-tan-binh/thue-nha-dat/botanica-prj4890
prj4891,CITI BELLA,,Quận 2 (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/citi-bella-prj4891,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/citi-bella-prj4891
prj4894,Nam Thiên 1,,Quận 7,TPHCM,,,,Cho thuê,https://mogi.vn/nam-thien-1-prj4894,https://mogi.vn/ho-chi-minh/quan-7/thue-nha-dat/nam-thien-1-prj4894
prj4896,Mỹ Phú 1,,Quận 7,TPHCM,,Từ 71 tỷ 357 triệu,285 - 366 triệu/m2,Cho thuê,https://mogi.vn/my-phu-1-prj4896,https://mogi.vn/ho-chi-minh/quan-7/thue-nha-dat/my-phu-1-prj4896
prj4897,Holm Villas Thảo Điền,,Quận 2 (TP. Thủ Đức),TPHCM,2017,,,Đang bán,https://mogi.vn/holm-villas-thao-dien-prj4897,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/holm-villas-thao-dien-prj4897
prj4898,Welife City,Công Ty TNHH IDE Việt Nam,Quận Bình Tân,TPHCM,,,,,https://mogi.vn/welife-city-prj4898,
prj4903,Hoàng Anh Gia Lai 2,CÔNG TY CỔ PHẦN HOÀNG ANH GIA LAI,Quận 7,TPHCM,2008,Từ 1 tỷ 462 triệu,17 - 19 triệu/m2,Cho thuê,https://mogi.vn/hoang-anh-gia-lai-2-prj4903,https://mogi.vn/ho-chi-minh/quan-7/thue-nha-dat/hoang-anh-gia-lai-2-prj4903
prj4904,Hoàng Anh Gia Lai 1,CÔNG TY CỔ PHẦN HOÀNG ANH GIA LAI,Quận 7,TPHCM,2010,Từ,19 - 21 triệu/m2,Cho thuê,https://mogi.vn/hoang-anh-gia-lai-1-prj4904,https://mogi.vn/ho-chi-minh/quan-7/thue-nha-dat/hoang-anh-gia-lai-1-prj4904
prj4907,Mỹ Khánh 2,Công Ty TNHH Liên Doanh Phú Mỹ Hưng,Quận 7,TPHCM,2008,Từ 2 tỷ 790 triệu,31 - 33 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/my-khanh-2-prj4907,https://mogi.vn/ho-chi-minh/quan-7/mua-nha-dat/my-khanh-2-prj4907; https://mogi.vn/ho-chi-minh/quan-7/thue-nha-dat/my-khanh-2-prj4907
prj4909,Green Home Thủ Đức,,Quận Thủ Đức (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/green-home-thu-duc-prj4909,https://mogi.vn/ho-chi-minh/quan-thu-duc/mua-nha-dat/green-home-thu-duc-prj4909
prj4915,Mỹ Gia 1,,Quận 7,TPHCM,,,,Cho thuê,https://mogi.vn/my-gia-1-prj4915,https://mogi.vn/ho-chi-minh/quan-7/thue-nha-dat/my-gia-1-prj4915
prj4916,Nam Thông 3,Công Ty TNHH Liên Doanh Phú Mỹ Hưng,Quận 7,TPHCM,,,,Đang bán,https://mogi.vn/nam-thong-3-prj4916,https://mogi.vn/ho-chi-minh/quan-7/mua-nha-dat/nam-thong-3-prj4916
prj4919,Biệt Thự ChaTeau,,Quận 7,TPHCM,,,,Đang bán,https://mogi.vn/biet-thu-chateau-prj4919,https://mogi.vn/ho-chi-minh/quan-7/mua-nha-dat/biet-thu-chateau-prj4919
prj4921,Conic Lộc Phát,,Quận 8,TPHCM,,Từ 6 tỷ 699 triệu,56 triệu/m2,,https://mogi.vn/conic-loc-phat-prj4921,
prj4922,CITY GATE TOWERS,CÔNG TY CỔ PHẦN ĐẦU TƯ NĂM BẢY BẢY,Quận 8,TPHCM,2017,Từ 1 tỷ 192 triệu,17 - 19 triệu/m2,Đang bán,https://mogi.vn/city-gate-towers-prj4922,https://mogi.vn/ho-chi-minh/quan-8/mua-nha-dat/city-gate-towers-prj4922
prj4926,Chung cư 12 View,,Quận 12,TPHCM,,Từ 1 tỷ 74 triệu,19 - 21 triệu/m2,Cho thuê,https://mogi.vn/chung-cu-12-view-prj4926,https://mogi.vn/ho-chi-minh/quan-12/thue-nha-dat/chung-cu-12-view-prj4926
prj4929,Căn hộ Incomex,,Quận 7,TPHCM,,,,,https://mogi.vn/can-ho-incomex-prj4929,
prj4932,Căn Hộ Minh Thành,,Quận 7,TPHCM,,Từ 968 triệu,11 - 18 triệu/m2,Cho thuê,https://mogi.vn/can-ho-minh-thanh-prj4932,https://mogi.vn/ho-chi-minh/quan-7/thue-nha-dat/can-ho-minh-thanh-prj4932
prj4933,Hưng Phúc – Happy Residence,Công ty TNHH Phát Triển Phú Mỹ Hưng,Quận 7,TPHCM,2020,Từ 3 tỷ 402 triệu,54 - 81 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/hung-phuc-happy-residence-prj4933,https://mogi.vn/ho-chi-minh/quan-7/mua-nha-dat/hung-phuc-happy-residence-prj4933; https://mogi.vn/ho-chi-minh/quan-7/thue-nha-dat/hung-phuc-happy-residence-prj4933
prj4934,Lavila,Công ty Cổ phần Kiến Á,Huyện Nhà Bè,TPHCM,,Từ 6 tỷ 156 triệu,57 triệu/m2,Cho thuê,https://mogi.vn/lavila-prj4934,https://mogi.vn/ho-chi-minh/huyen-nha-be/thue-nha-dat/lavila-prj4934
prj4935,THE STAR VILLAGE,Công Ty Cổ Phần Đầu Tư Kinh Doanh Nhà,Huyện Nhà Bè,TPHCM,2017,Từ 637 triệu 500 nghìn,8 - 11 triệu/m2,Đang bán,https://mogi.vn/the-star-village-prj4935,https://mogi.vn/ho-chi-minh/huyen-nha-be/mua-nha-dat/the-star-village-prj4935
prj4939,Botanica Premier,Novaland Group,Quận Tân Bình,TPHCM,2018,,,Đang bán; Cho thuê,https://mogi.vn/botanica-premier-prj4939,https://mogi.vn/ho-chi-minh/quan-tan-binh/mua-nha-dat/botanica-premier-prj4939; https://mogi.vn/ho-chi-minh/quan-tan-binh/thue-nha-dat/botanica-premier-prj4939
prj4940,Orchard Ggarden,Novaland Group,Quận Phú Nhuận,TPHCM,2016,,,Cho thuê,https://mogi.vn/orchard-ggarden-prj4940,https://mogi.vn/ho-chi-minh/quan-phu-nhuan/thue-nha-dat/orchard-ggarden-prj4940
prj4942,Ehome 3,Công ty CP Đầu tư Nam Long,Quận Bình Tân,TPHCM,2016,,,Đang bán,https://mogi.vn/ehome-3-prj4942,https://mogi.vn/ho-chi-minh/quan-binh-tan/mua-nha-dat/ehome-3-prj4942
prj4943,Ehome S,Công ty CP Đầu tư Nam Long,Quận 9 (TP. Thủ Đức),TPHCM,2017,Từ 628 triệu,15 triệu/m2,Đang bán,https://mogi.vn/ehome-s-prj4943,https://mogi.vn/ho-chi-minh/quan-9/mua-nha-dat/ehome-s-prj4943
prj4944,Flora Kikyo,Công ty CP Đầu tư Nam Long,Quận 9 (TP. Thủ Đức),TPHCM,2018,,,Cho thuê,https://mogi.vn/flora-kikyo-prj4944,https://mogi.vn/ho-chi-minh/quan-9/thue-nha-dat/flora-kikyo-prj4944
prj4945,The Flora Anh Đào,Công ty CP Đầu tư Nam Long,Quận 9 (TP. Thủ Đức),TPHCM,,Từ 1 tỷ 9 triệu,18 - 23 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/the-flora-anh-dao-prj4945,https://mogi.vn/ho-chi-minh/quan-9/mua-nha-dat/the-flora-anh-dao-prj4945; https://mogi.vn/ho-chi-minh/quan-9/thue-nha-dat/the-flora-anh-dao-prj4945
prj4946,Valora Kikyo,Công ty CP Đầu tư Nam Long,Quận 9 (TP. Thủ Đức),TPHCM,2017,,,Đang bán,https://mogi.vn/valora-kikyo-prj4946,https://mogi.vn/ho-chi-minh/quan-9/mua-nha-dat/valora-kikyo-prj4946
prj4949,Chateau,Công Ty TNHH LD Phú Mỹ Hưng,Quận 7,TPHCM,2016,Từ 33.400 đ,0 - 0 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/chateau-prj4949,https://mogi.vn/ho-chi-minh/quan-7/mua-nha-dat/chateau-prj4949; https://mogi.vn/ho-chi-minh/quan-7/thue-nha-dat/chateau-prj4949
prj4950,Midtown Phú Mỹ Hưng,Công ty TNHH Phát Triển Phú Mỹ Hưng,Quận 7,TPHCM,2019,Từ 4 tỷ 500 triệu,75 - 78 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/midtown-prj4950,https://mogi.vn/ho-chi-minh/quan-7/mua-nha-dat/midtown-prj4950; https://mogi.vn/ho-chi-minh/quan-7/thue-nha-dat/midtown-prj4950
prj4951,RiverPark Premier,Công Ty TNHH LD Phú Mỹ Hưng,Quận 7,TPHCM,2016,Từ 5 tỷ 499 triệu,49 - 72 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/riverpark-premier-prj4951,https://mogi.vn/ho-chi-minh/quan-7/mua-nha-dat/riverpark-premier-prj4951; https://mogi.vn/ho-chi-minh/quan-7/thue-nha-dat/riverpark-premier-prj4951
prj4952,Mỹ Văn 2,Công Ty TNHH LD Phú Mỹ Hưng,Quận 7,TPHCM,2015,Từ 18 tỷ 63 triệu,81 triệu/m2,Cho thuê,https://mogi.vn/my-van-2-prj4952,https://mogi.vn/ho-chi-minh/quan-7/thue-nha-dat/my-van-2-prj4952
prj4958,Moonlight Boulevard,CÔNG TY CỔ PHẦN ĐẦU TƯ KINH DOANH ĐỊA ỐC HƯNG THỊNH,Quận Bình Tân,TPHCM,2019,Từ 86 triệu 700 nghìn,1 - 2 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/moonlight-boulevard-prj4958,https://mogi.vn/ho-chi-minh/quan-binh-tan/mua-nha-dat/moonlight-boulevard-prj4958; https://mogi.vn/ho-chi-minh/quan-binh-tan/thue-nha-dat/moonlight-boulevard-prj4958
